providerid,cipcode,PerEmployed2,PerEmployed4,PerEmployed8,AvgQuarterlyWage2,AvgQuarterlyWage4,AvgQuarterlyWage8,PerRetention4,PerRetention8,NumCompleted2,NumCompleted4,NumCompleted8,NumUsedWageCalc2,NumUsedWageCalc4,NumUsedWageCalc8,NumUsedRetentionCalc4,NumUsedRetentionCalc8
8056,320105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8056,520201,0.3,0.2,-99999,-99999,-99999,-99999,-99999,-99999,10,10,3,3,2,0,3,0
8056,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8060,490205,0.894736842105263,-99999,-99999,17004,-99999,-99999,-99999,-99999,19,2,0,17,2,0,2,0
8063,150501,0.111111111111111,0.133333333333333,0.333333333333333,8570,-99999,-99999,-99999,-99999,45,30,9,5,4,3,3,0
8063,460302,0.101449275362319,0.130434782608696,0.0769230769230769,8246,8492,-99999,1,-99999,69,69,26,7,9,2,6,0
8063,470603,0.126315789473684,0.218390804597701,0.135135135135135,5286,5220,7211,0.833333333333333,-99999,95,87,37,12,19,5,12,3
8063,470604,0.0324675324675325,0.0694444444444444,0.121951219512195,3189,5061.5,8677.5,-99999,-99999,154,144,82,5,10,10,3,0
8063,470613,0.0903614457831325,0.144654088050314,0.126436781609195,9344,9329,10162,0.866666666666667,-99999,166,159,87,15,23,11,15,0
8063,480508,0.113207547169811,0.138157894736842,0.2109375,4696,6022,6173,0.666666666666667,-99999,371,304,128,42,42,27,12,1
8068,120401,0.644067796610169,0.654545454545455,0.583333333333333,4600,4192,3699,0.857142857142857,0.708333333333333,59,55,36,38,36,21,35,24
8068,120402,0.363636363636364,0.2,0.375,-99999,-99999,-99999,-99999,-99999,11,10,8,4,2,3,4,3
8068,120409,0.777777777777778,0.777777777777778,0.785714285714286,3929.5,5552,5219,0.846153846153846,0.818181818181818,18,18,14,14,14,11,13,11
8068,120410,0.181818181818182,0.333333333333333,-99999,-99999,-99999,-99999,-99999,-99999,11,9,4,2,3,2,2,1
8068,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,0,0,0,0,0
8073,510714,0.857142857142857,1,-99999,8459.5,6212.5,-99999,1,-99999,7,6,0,6,6,0,5,0
8073,510720,0.727272727272727,0.636363636363636,0.636363636363636,3993,8528,3237,0.777777777777778,0.777777777777778,22,22,22,16,14,14,18,18
8073,510801,0.893617021276596,0.840909090909091,0.884615384615385,5452,5268,6686,0.871794871794872,0.909090909090909,47,44,26,42,37,23,39,22
8073,510909,0.928571428571429,1,1,9587,9262,10606.5,1,1,14,10,10,13,10,10,9,9
8073,510910,0.8125,0.9,0.888888888888889,9481,9876,13418,1,1,16,10,9,13,9,8,7,6
8073,511020,0.936170212765957,0.861111111111111,0.846153846153846,8071,9511,9994,0.909090909090909,0.88,47,36,26,44,31,22,33,25
8075,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8075,512602,0.617021276595745,0.621951219512195,0.692307692307692,3706,4358,3949,0.851063829787234,0.761904761904762,94,82,39,58,51,27,47,21
8075,513902,0.795454545454545,0.821428571428571,0.848484848484849,5156,5892.5,6390,0.875,0.833333333333333,132,112,66,105,92,56,88,54
8076,513901,0.793478260869565,0.805970149253731,0.970588235294118,8863,11559.5,11657,0.869565217391304,1,92,67,34,73,54,33,46,21
8078,512602,0.677685950413223,0.715789473684211,0.558823529411765,4944,5435,8561,0.82089552238806,0.608695652173913,121,95,34,82,68,19,67,23
8078,513902,0.795454545454545,0.864864864864865,0.785714285714286,5513,5812,7424,0.931034482758621,0.818181818181818,44,37,14,35,32,11,29,11
8080,010504,0.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,4,2,1,2,2,1,1
8082,110501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
8119,513902,0.714285714285714,-99999,-99999,6772,-99999,-99999,-99999,-99999,7,1,1,5,0,0,0,0
8121,510713,0.4,0.4,0.4,-99999,-99999,-99999,-99999,-99999,5,5,5,2,2,2,2,2
8121,510801,0.85,0.830188679245283,0.793103448275862,8148,8655,8196,0.909090909090909,0.826086956521739,60,53,29,51,44,23,44,23
8121,510909,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,3,3,3,3,3
8130,510705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,1,0
8130,510711,0.823529411764706,0.823529411764706,0.823529411764706,6176,7265.5,7717,0.857142857142857,0.857142857142857,17,17,17,14,14,14,14,14
8130,510713,0.75,0.681818181818182,0.777777777777778,4163,6995,7689,0.866666666666667,0.75,32,22,9,24,15,7,15,8
8130,510801,0.852579852579853,0.855384615384615,0.839080459770115,6172,6915,6853.5,0.923954372623574,0.857142857142857,407,325,174,347,278,146,263,133
8130,520302,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8130,520401,0.7,0.631578947368421,0.461538461538462,6090,7897.5,7673,0.833333333333333,0.714285714285714,20,19,13,14,12,6,12,7
8137,110101,0.304347826086957,0.431818181818182,0.652173913043478,5291,8899,9835,0.8,-99999,46,44,23,14,19,15,10,3
8137,110601,0.333333333333333,0.583333333333333,0.666666666666667,-99999,6320,-99999,-99999,-99999,12,12,6,4,7,4,4,1
8137,510706,0.125,0.4,1,-99999,7073.5,8294,-99999,-99999,16,15,10,2,6,10,0,0
8137,510714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,1,2,1,1
8137,520101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8145,110901,0.625,0.714285714285714,0.857142857142857,8877,6814.5,8094,0.888888888888889,-99999,16,14,7,10,10,6,9,4
8145,120401,0.666666666666667,0.5,0.833333333333333,-99999,-99999,5554,-99999,-99999,6,6,6,4,3,5,3,3
8145,190709,0.526315789473684,0.411764705882353,0.5,5442.5,4380,-99999,0.714285714285714,-99999,19,17,6,10,7,3,7,2
8145,510601,0.684210526315789,0.733333333333333,0.727272727272727,4359,5207,7786,1,1,19,15,11,13,11,8,9,7
8145,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,1,2,1,1,2,0
8145,511020,0.8,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,3,4,4,2,4,3
8149,510603,0.785714285714286,1,-99999,5139,7156,-99999,1,-99999,28,12,0,22,12,0,11,0
8152,513901,0.714285714285714,0.714285714285714,1,7108,13602,11531,1,1,7,7,7,5,5,7,5,5
8153,110801,0.166666666666667,0.166666666666667,-99999,-99999,-99999,-99999,-99999,-99999,6,6,1,1,1,1,2,0
8153,220301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,2,3,3,1,3,1
8153,510706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,4,3,0,3,0
8153,510716,0.444444444444444,0.375,-99999,-99999,-99999,-99999,-99999,-99999,9,8,2,4,3,0,3,1
8153,510720,0.428571428571429,0.714285714285714,0.571428571428571,2845,2487,5185.5,1,0.666666666666667,14,14,14,6,10,8,6,6
8153,520201,0.571428571428571,0.666666666666667,-99999,14069.5,17331,-99999,0.666666666666667,-99999,14,12,4,8,8,2,6,1
8153,520204,0.49,0.446153846153846,-99999,4075,5315,-99999,0.807692307692308,-99999,100,65,1,49,29,0,26,0
8153,520302,0.4375,0.8,-99999,6801,6584,-99999,1,-99999,16,15,2,7,12,2,6,1
8153,520401,0.383333333333333,0.388888888888889,0.612903225806452,3965,4888,5394,0.875,0.909090909090909,60,54,31,23,21,19,16,11
8153,520407,0.543478260869565,0.625,0.523809523809524,6544,7220,6221,0.941176470588235,0.857142857142857,46,40,21,25,25,11,17,7
8157,513501,0.733333333333333,0.6,0.909090909090909,6538,6766,5186.5,0.666666666666667,0.875,15,15,11,11,9,10,9,8
8157,513902,0.814814814814815,-99999,-99999,5187.5,-99999,-99999,-99999,-99999,27,0,0,22,0,0,0,0
8158,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8162,460403,0.888888888888889,0.875,-99999,11437.5,13331,-99999,1,-99999,9,8,4,8,7,4,6,4
8172,490202,0.552631578947368,0.614583333333333,0.607142857142857,6789,7503,8453,0.792452830188679,0.818181818181818,114,96,56,63,59,34,53,22
8172,490205,0.857142857142857,0.785714285714286,0.714285714285714,6868.5,7743,7967.5,0.769230769230769,0.692307692307692,14,14,14,12,11,10,13,13
8172,510801,0.768115942028985,0.803571428571429,0.851851851851852,5564,6378,7139,0.973684210526316,0.894736842105263,69,56,27,53,45,23,38,19
8172,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,2,2,2
8172,513902,0.813953488372093,0.836363636363636,0.833333333333333,5963,5924,6806.5,0.918604651162791,0.877551020408163,129,110,60,105,92,50,86,49
8177,512602,0.765625,0.765625,0.738461538461539,4848,5161,4626.5,0.914893617021277,0.829787234042553,64,64,65,49,49,48,47,47
8177,513902,0.850806451612903,0.83743842364532,0.849557522123894,5901,6033,6229,0.902173913043478,0.884615384615385,248,203,113,211,170,96,184,104
8189,510801,0.75,0.769230769230769,0.5,4259.5,5024,2710,0.882352941176471,0.5,32,26,14,24,20,7,17,10
8189,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,0,0,0,0,0
8200,120401,0.530612244897959,0.611764705882353,0.615384615384615,4471.5,4701,6250.5,0.9,0.8,98,85,39,52,52,24,40,20
8200,120402,0.305555555555556,0.333333333333333,0.294117647058824,5313,5516.5,3438,0.625,-99999,36,30,17,11,10,5,8,2
8200,120409,0.5,0.608695652173913,0.636363636363636,2577,3745.5,2041,0.888888888888889,0.8,26,23,11,13,14,7,9,5
8200,120410,0.647058823529412,0.379310344827586,0.5,4906.5,8159,-99999,0.6875,0.8,34,29,8,22,11,4,16,5
8200,120413,1,0.8,-99999,3847,-99999,-99999,0.8,-99999,5,5,4,5,4,1,5,4
8253,510801,0.644444444444444,0.693181818181818,0.676470588235294,4938,5676,6847.5,0.885714285714286,0.804878048780488,225,176,68,145,122,46,105,41
8253,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8253,510902,0.285714285714286,0.666666666666667,-99999,-99999,-99999,-99999,-99999,-99999,7,6,4,2,4,2,1,0
8253,511009,0.704545454545455,0.594594594594595,0.588235294117647,4342,5219,4620,0.909090909090909,0.875,44,37,17,31,22,10,22,8
8253,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,2,0
8254,513501,0.696428571428571,0.6875,0.761904761904762,5806,7480,7998.5,0.870967741935484,1,56,48,21,39,33,16,31,14
8258,010504,0.428571428571429,0.611111111111111,0.5,4219,3929,5532,0.888888888888889,-99999,21,18,10,9,11,5,9,3
8264,510801,0.75,0.416666666666667,0.583333333333333,3572,6503,6489,0.5,0.5,12,12,12,9,5,7,8,8
8264,520407,1,0.8,0.8,6701.5,6314,8077,0.888888888888889,0.777777777777778,10,10,10,10,8,8,9,9
8268,510000,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8268,511005,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8269,111003,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8269,190000,0.64,0.708333333333333,0.571428571428571,3563,4143,6188,0.846153846153846,0.583333333333333,25,24,21,16,17,12,13,12
8269,190505,0.583333333333333,0.6,-99999,3193,4783,-99999,1,-99999,12,10,0,7,6,0,6,0
8269,320105,0.573684210526316,0.540816326530612,0.716981132075472,4066,4681,4901.5,0.775862068965517,0.852941176470588,190,98,53,109,53,38,58,34
8269,320110,0.888888888888889,0.571428571428571,-99999,2208.5,2000,-99999,0.6,-99999,18,14,0,16,8,0,10,0
8269,430109,0.857142857142857,1,-99999,6143.5,6251,-99999,-99999,-99999,7,5,0,6,5,0,4,0
8269,512602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8269,520411,0.428571428571429,0.428571428571429,0.2,-99999,-99999,-99999,-99999,-99999,7,7,5,3,3,1,3,2
8273,510601,1,-99999,-99999,5342,-99999,-99999,-99999,-99999,12,0,0,12,0,0,0,0
8273,510714,0.833333333333333,-99999,-99999,6059,-99999,-99999,-99999,-99999,6,0,0,5,0,0,0,0
8273,510801,0.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,0,0,4,0,0,0,0
8273,510909,1,-99999,-99999,11325.5,-99999,-99999,-99999,-99999,8,0,0,8,0,0,0,0
8273,513902,0.953488372093023,-99999,-99999,5496,-99999,-99999,-99999,-99999,43,1,1,41,1,1,1,1
8280,460403,0.393939393939394,0.46875,0.636363636363636,15643,15150,16542,0.909090909090909,1,33,32,11,13,15,7,11,5
8282,110901,0.791044776119403,0.780487804878049,0.666666666666667,8587,9701.5,11715.5,0.903225806451613,0.666666666666667,67,41,18,53,32,12,31,12
8283,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8285,520201,0.548387096774194,0.548387096774194,0.733333333333333,21754,19013,26557,0.857142857142857,1,31,31,15,17,17,11,14,6
8285,520210,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,1,0,0,0
8285,520211,0.590909090909091,0.689655172413793,0.7,15616.5,16220,15450,0.958333333333333,-99999,88,58,10,52,40,7,24,2
8295,470604,0.521776259607173,0.62993762993763,0.846758349705305,7345,8499,9780,0.929530201342282,0.94,1171,962,509,611,606,431,298,100
8295,470605,0.523166023166023,0.609876543209876,0.822222222222222,10231,10914,11847,0.91970802919708,0.971428571428571,518,405,225,271,247,185,137,35
8306,120401,0.706349206349206,0.738738738738739,0.761194029850746,3941,4628,4651,0.881578947368421,0.893617021276596,126,111,67,89,82,51,76,47
8306,120402,0.461538461538462,0.3,-99999,3170.5,-99999,-99999,-99999,-99999,13,10,0,6,3,0,4,0
8306,120409,0.798165137614679,0.817204301075269,0.727272727272727,5031,5324.5,5654,0.891891891891892,0.774193548387097,109,93,44,87,76,32,74,31
8306,120413,1,1,-99999,5312,5040.5,-99999,1,-99999,7,6,2,7,6,1,6,2
8306,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8306,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,0,0
8307,090701,0.654867256637168,0.632075471698113,0.7,5434,5265,5799,0.932203389830508,0.739130434782609,113,106,50,74,67,35,59,23
8308,090701,0.888888888888889,-99999,-99999,6756.5,-99999,-99999,-99999,-99999,9,0,0,8,0,0,0,0
8327,120409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,1,1
8327,490205,0.808988764044944,0.794520547945205,0.677083333333333,9421.5,9822,10313,0.863905325443787,0.712121212121212,267,219,96,216,174,65,169,66
8333,512601,0.888888888888889,-99999,-99999,3785.5,-99999,-99999,-99999,-99999,9,1,0,8,1,0,1,0
8333,512602,0.733333333333333,0.666666666666667,-99999,2744,4295.5,-99999,0.833333333333333,-99999,15,15,0,11,10,0,12,0
8335,110201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,2,2,1,0,0
8335,110801,0.5,0.375,-99999,-99999,-99999,-99999,-99999,-99999,8,8,3,4,3,2,3,1
8335,111006,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,0,0,1,0
8335,150505,0.5,0.375,-99999,-99999,-99999,-99999,-99999,-99999,8,8,3,4,3,1,3,1
8335,510713,0.571428571428571,0.857142857142857,-99999,-99999,4631,-99999,-99999,-99999,7,7,1,4,6,1,4,0
8335,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,1,1,0,0
8335,520401,0.472727272727273,0.392857142857143,-99999,2928.5,2906,-99999,0.666666666666667,-99999,55,28,0,26,11,0,12,0
8335,520901,0.272727272727273,0.454545454545455,0.6,-99999,3079,5240,-99999,-99999,11,11,10,3,5,6,4,3
8338,320105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
8338,520408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8361,513501,0.5,0.461538461538462,0.5,3444.5,2861.5,-99999,0.8,-99999,16,13,6,8,6,3,5,3
8361,513602,0.833333333333333,0.75,0.714285714285714,10702,10858,19502,0.888888888888889,-99999,12,12,7,10,9,5,9,4
8362,510713,0.666666666666667,0.785714285714286,-99999,6653,8338,-99999,0.777777777777778,-99999,15,14,2,10,11,2,9,1
8362,510716,0.533333333333333,0.466666666666667,0.666666666666667,6744,8913,6301.5,0.75,0.8,15,15,12,8,7,8,8,5
8362,510801,0.810810810810811,0.803418803418803,0.826086956521739,6182.5,6709,7117.5,0.934210526315789,0.896551724137931,148,117,46,120,94,38,76,29
8362,513902,0.75,0.7,0.789473684210526,6201,7217,7794,0.764705882352941,0.75,20,20,19,15,14,15,17,16
8362,520302,0.825,0.777777777777778,0.916666666666667,5914,8600,9015,0.85,0.888888888888889,40,27,12,33,21,11,20,9
8362,520401,0.9375,0.75,-99999,7054,8033,-99999,0.833333333333333,-99999,16,8,3,15,6,3,6,2
8363,512602,0.733590733590734,0.754098360655738,0.679245283018868,6244.5,7118,9733.5,0.892857142857143,0.857142857142857,259,183,53,190,138,36,112,28
8363,513902,0.789473684210526,0.736842105263158,0.684210526315789,5234,6491.5,6789,0.818181818181818,0.909090909090909,19,19,19,15,14,13,11,11
8367,320101,0.538461538461538,0.461538461538462,0.461538461538462,2671,3356,4301.5,0.625,0.625,13,13,13,7,6,6,8,8
8373,521005,0.692307692307692,0.538461538461538,-99999,19975,9612,-99999,0.777777777777778,-99999,13,13,0,9,7,0,9,0
8376,460403,0.555555555555556,-99999,-99999,15841,-99999,-99999,-99999,-99999,9,1,0,5,1,0,1,0
8390,460403,0.725,0.75,0.827586206896552,10518,11122,10533.5,0.86046511627907,0.894736842105263,80,60,29,58,45,24,43,19
8390,500406,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,1,0,1,0
8393,512602,0.880952380952381,0.904761904761905,0.92,6284,7475.5,5362,0.96,0.875,42,42,25,37,38,23,25,8
8393,512603,0.810810810810811,0.810810810810811,0.789473684210526,5948,5998.5,7022.5,0.935483870967742,0.838709677419355,37,37,38,30,30,30,31,31
8393,513902,0.545454545454545,0.5,0.8,4874.5,4703,4599,-99999,-99999,22,10,10,12,5,8,3,3
8396,510902,0.875,0.8,1,6295,-99999,7044,-99999,-99999,8,5,5,7,4,5,4,4
8396,511009,0.873015873015873,0.9375,0.842105263157895,5071,5656,4073,0.972972972972973,0.866666666666667,63,48,19,55,45,16,37,15
8396,512602,0.741379310344828,0.636363636363636,0.75,3230,4152.5,5011,0.777777777777778,0.84,58,44,36,43,28,27,27,25
8396,512603,0.951219512195122,0.909090909090909,0.95,7266,7748,6464,0.9375,0.95,41,33,20,39,30,19,32,20
8396,513902,0.843511450381679,0.857142857142857,0.8,5367,5368,5674.5,0.931428571428571,0.845360824742268,262,210,120,221,180,96,175,97
8397,120401,0.644736842105263,0.7,0.652777777777778,3537.5,4132,5287,0.804347826086957,0.808510638297872,152,130,72,98,91,47,92,47
8397,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8398,120401,0.60377358490566,0.69811320754717,0.666666666666667,4103,4790,5143.5,0.96969696969697,0.857142857142857,53,53,24,32,37,16,33,14
8398,120402,0.214285714285714,0.428571428571429,0.222222222222222,-99999,2752,-99999,-99999,-99999,14,14,9,3,6,2,2,0
8398,120406,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8398,120409,0.857142857142857,0.80952380952381,1,3807,4924,4563,0.941176470588235,1,21,21,12,18,17,12,17,9
8398,120410,0.538461538461538,0.461538461538462,0.375,5034,6340.5,-99999,0.75,0.6,13,13,8,7,6,3,8,5
8400,510601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,1,0,2,1,1
8400,510603,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,2,2,2,2,2
8401,510601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,1,1,0,1,0
8401,510602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,1,3,3,0,3,1
8401,510603,0.5,0.611111111111111,0.636363636363636,3954.5,2130,4739,0.777777777777778,0.666666666666667,20,18,11,10,11,7,9,6
8401,510604,0.785714285714286,0.7,-99999,3639,1310,-99999,0.714285714285714,-99999,14,10,0,11,7,0,7,0
8408,490205,0.619047619047619,0.705882352941177,-99999,13435,8669,-99999,0.9,-99999,21,17,4,13,12,4,10,2
8416,131209,0.857142857142857,0.892857142857143,-99999,2767,6390,-99999,0.952380952380952,-99999,28,28,0,24,25,0,21,0
8416,131501,0.666666666666667,0.5,0.666666666666667,-99999,-99999,-99999,-99999,-99999,6,6,6,4,3,4,3,3
8420,470110,0.5,0.666666666666667,-99999,4259,7325,-99999,0.75,-99999,12,12,0,6,8,0,8,0
8420,470201,0.592592592592593,0.740740740740741,-99999,6498.5,6619.5,-99999,1,-99999,27,27,0,16,20,0,16,0
8420,510601,0.652173913043478,0.695652173913043,-99999,5459,6236.5,-99999,0.866666666666667,-99999,23,23,2,15,16,0,15,0
8420,510720,0.714285714285714,0.571428571428571,-99999,3058,6816.5,-99999,0.8,-99999,14,14,0,10,8,0,10,0
8420,510801,0.837209302325581,0.906976744186046,-99999,6253,7601,-99999,0.942857142857143,-99999,43,43,2,36,39,1,35,2
8421,510713,0.944444444444444,0.666666666666667,-99999,5525,5017.5,-99999,0.666666666666667,-99999,18,9,3,17,6,1,9,3
8421,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,0,0,3,0,0,0,0
8421,510902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,0,0,1,1
8421,510917,0.428571428571429,0.428571428571429,0.428571428571429,-99999,-99999,-99999,-99999,-99999,7,7,7,3,3,3,3,3
8421,511009,0.769230769230769,0.7,-99999,3840,6237,-99999,0.75,-99999,26,10,4,20,7,4,8,4
8421,512602,0.811428571428571,0.80952380952381,0.72972972972973,5250.5,5525,5680,0.9,0.816326530612245,175,147,74,142,119,54,110,49
8421,513902,0.855072463768116,0.796296296296296,0.925925925925926,6078,5639,5397,0.904761904761905,0.956521739130435,69,54,27,59,43,25,42,23
8426,110103,1,0.4,-99999,3472,-99999,-99999,-99999,-99999,5,5,3,5,2,2,4,2
8426,110301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,1,0,0
8426,110801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,1,3,3,1,1,1
8426,110802,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,1,1,1,1
8426,111001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,1,1,0,0,0,0
8429,470404,0.52,0.409090909090909,0.588235294117647,4530,6340,6321.5,0.571428571428571,1,25,22,17,13,9,10,7,5
8437,490205,0.754266211604096,0.729257641921397,0.672727272727273,10107,10844,12476.5,0.851190476190476,0.779220779220779,293,229,110,221,167,74,168,77
8444,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8444,510805,0.705882352941177,0.763157894736842,0.833333333333333,5713,6189,6649,0.916666666666667,0.882352941176471,51,38,24,36,29,20,24,17
8444,510902,0.851063829787234,0.839506172839506,0.886363636363636,5439,6911,6563,0.888888888888889,0.916666666666667,94,81,44,80,68,39,63,36
8444,511009,0.767543859649123,0.801136363636364,0.82051282051282,5060,5344,6730.5,0.914728682170543,0.886792452830189,228,176,78,175,141,64,129,53
8444,511011,0.761904761904762,0.702702702702703,0.692307692307692,6903.5,7461.5,9663.5,0.851851851851852,0.789473684210526,42,37,26,32,26,18,27,19
8444,512602,0.72289156626506,0.712121212121212,0.608695652173913,3686,4439,4450,0.878048780487805,0.764705882352941,83,66,23,60,47,14,41,17
8444,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,1,1,2,1,0,1,1
8444,513902,0.795081967213115,0.827586206896552,0.66,5522,5930,7058,0.891304347826087,0.75,122,116,50,97,96,33,92,40
8448,111001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8465,512602,0.705882352941177,0.660714285714286,0.863636363636364,5722,6309,6509,0.892857142857143,0.923076923076923,68,56,22,48,37,19,28,13
8465,513902,0.85981308411215,0.837209302325581,0.714285714285714,6619.5,7508.5,7684,0.929577464788732,0.8,107,86,42,92,72,30,71,35
8466,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,2,1,1
8467,010504,0.516129032258065,0.541666666666667,0.5,4894.5,6504,6987,0.769230769230769,0.714285714285714,31,24,12,16,13,6,13,7
8478,110801,0.3,0.333333333333333,-99999,-99999,-99999,-99999,-99999,-99999,10,6,2,3,2,1,3,1
8478,470104,0.5,0.769230769230769,0.636363636363636,557,5650.5,5400,0.714285714285714,0.666666666666667,14,13,11,7,10,7,7,6
8478,510714,0.720930232558139,0.694444444444444,0.857142857142857,7042,9199,10995,0.791666666666667,0.923076923076923,43,36,14,31,25,12,24,13
8478,520302,0.694444444444444,0.714285714285714,0.714285714285714,5904.5,7575,8319,0.885714285714286,0.916666666666667,72,56,21,50,40,15,35,12
8478,520401,0.739130434782609,0.714285714285714,-99999,5599,4945,-99999,0.666666666666667,-99999,23,14,0,17,10,0,9,0
8483,510714,1,1,0.857142857142857,11304,8502,15499.5,1,0.857142857142857,7,7,7,7,7,6,7,7
8483,511599,0.0808080808080808,0.0169491525423729,-99999,15519,-99999,-99999,-99999,-99999,99,59,0,8,1,0,1,0
8483,520207,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8483,520213,0.333333333333333,0.333333333333333,-99999,15327,15824.5,-99999,1,-99999,24,24,0,8,8,0,8,0
8483,521001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8491,512601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,3,4,0,3,0
8491,513902,0.827586206896552,0.827586206896552,0.875,6140,6013,5594,0.956521739130435,1,29,29,8,24,24,7,23,7
8494,520212,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8497,120401,0.625,0.846153846153846,-99999,4093,5103,-99999,1,-99999,24,13,0,15,11,0,11,0
8497,120402,0.714285714285714,-99999,-99999,9293,-99999,-99999,-99999,-99999,7,4,1,5,3,1,2,0
8497,120409,0.823529411764706,0.916666666666667,-99999,3855.5,3345,-99999,0.888888888888889,-99999,17,12,4,14,11,2,9,2
8497,120413,0.5,0.6,-99999,-99999,-99999,-99999,-99999,-99999,6,5,3,3,3,2,2,2
8499,500410,0.52,0.52,-99999,3256,3728,-99999,0.9,-99999,25,25,0,13,13,0,10,0
8499,500701,0.285714285714286,0.41304347826087,-99999,2364,2758,-99999,0.761904761904762,-99999,49,46,0,14,19,0,21,0
8499,500705,0.318181818181818,0.35,-99999,2548,1933,-99999,0.75,-99999,22,20,0,7,7,0,8,0
